order_id,seller_id,customer_id,category,order_date,order_value,quantity
O0037161,S0052,C021889,Pet Supplies,2024-08-02,36.46,2
O0034398,S0048,C020321,Automotive,2025-06-07,$96.94,1
O0036622,S0051,C006181,Sports,2025-06-18,$19.49,4
O0035780,S0050,C023759,Fashion,15-Apr-2025,39.25,4
O0037941,S0053,C008145,Books,2024-06-28,51.37,3
O0028208,S0038,C000219,Grocery,12/16/2025,76.54,4
O0031088,S0044,C007583,Sports,2024-09-21,$107.89,3
O0029660,S0042,C022600,Toys,2024-03-07,28.72,1
O0036980,S0052,C012770,Pet Supplies,2024-03-16,18.57,3
O0039419,S0055,C024595,Books,2024-12-10,$50.33,1
O0013176,S0019,C020577,Fashion,2024-08-20,97.96,1
O0011943,S0017,C014210,Fashion,2025-03-21,73.78,1
O0029391,S0041,C017980,Automotive,2025-02-07,$114.29,1
O0039159,S0054,C014497,Automotive,2025-12-04,$83.88,1
O0012545,S0018,C016368,Sports,2024-11-24,47.44,4
O0030700,S0043,C022662,Home & Kitchen,02/13/2025,16.05,1
O0039215,S0055,C001206,Books,01/09/2024,$44.24,3
O0022658,S0031,C018321,Home & Kitchen,26-Apr-2025,53.96,4
O0041512,S0058,C014884,Beauty,2025-04-20,28.59,1
O0004620,S0008,C016920,Pet Supplies,03/13/2024,58.6,4
O0019293,S0027,C007307,Toys,06/22/2025,52.45,3
O0029985,S0042,C022045,Toys,2024-11-28,$21.14,3
O0027351,S0037,C008139,Grocery,2025-06-21,20.89,3
O0041758,S0058,C012749,Beauty,2025-10-17,87.2,4
O0017504,S0025,C005469,Automotive,2024-03-25,105.88,2
O0020197,S0028,C010088,Beauty,2025-03-03,$72.61,1
O0022817,S0031,,Home & Kitchen,2025-12-19,35.6,4
O0040796,S0057,C018115,Beauty,2025-09-10,$35.45,3
O0028194,S0038,C011036,Grocery,2025-12-28,59.33,3
O0004267,S0007,C000958,Automotive,2024-05-08,29.27,2
O0023876,S0033,C019724,Grocery,2024-07-29,88.69,4
O0035716,S0050,C017358,Fashion,2025-02-16,60.98,2
O0005850,S0010,C002413,Toys,2024-07-21,94.9,4
O0006986,S0011,C019599,Toys,2024-11-12,30.95,3
O0037900,S0053,C002549,Books,2024-04-18,$84.76,1
O0023348,S0032,C023161,Automotive,2025-03-14,13.08,1
O0013361,S0019,C023022,Fashion,2025-01-31,37.73,2
O0002193,S0004,C007794,Electronics,2024-08-27,$27.08,2
O0041621,S0058,C015153,Beauty,2025-07-30,56.7,2
O0026520,S0036,C001964,Home & Kitchen,2025-04-19,$39.87,2
O0038358,S0054,C022932,Automotive,2024-03-08,23.9,1
O0019701,S0028,C024392,Beauty,2024-05-08,22.81,2
O0027477,S0037,C018898,Grocery,2025-12-11,35.23,1
O0031225,S0044,C009694,Sports,2025-04-04,60.77,1
O0016559,S0023,C022794,Automotive,2025-04-04,$86.84,2
O0023910,S0033,C009926,Grocery,2024-08-13,12.41,4
O0007820,S0012,C020927,Fashion,2024-07-03,45.67,4
O0024049,S0033,C010927,Grocery,2025-01-02,44.21,3
O0013870,S0020,C011119,Toys,2024-01-25,48.28,2
O0009907,S0015,C014233,Grocery,2024-07-12,17.92,4
O0022340,S0031,C014617,Home & Kitchen,2024-01-07,46.86,3
O0032432,S0045,C004476,Automotive,2025-12-09,$73.21,2
O0020026,S0028,C023666,Beauty,2024-12-16,$65.77,4
O0030608,S0043,C022356,Home & Kitchen,2024-08-16,61.96,1
O0034557,S0049,C008174,Pet Supplies,2024-01-07,53.3,1
O0004109,S0006,C018181,Automotive,10/19/2025,24.27,2
O0037662,S0052,C016211,Pet Supplies,2025-08-26,$60.30,2
O0032333,S0045,C016328,Automotive,2025-10-12,79.27,4
O0010143,S0015,C017310,Grocery,2025-02-21,45.89,2
O0030620,S0043,C022626,Home & Kitchen,2024-09-15,$34.49,4
O0029579,S0042,C017599,Toys,01/17/2024,121.56,2
O0039385,S0055,C004393,Books,2024-11-19,27.11,2
O0001845,S0003,C024226,Automotive,2025-08-20,96.41,1
O0003072,S0005,C007621,Beauty,2025-06-25,66.86,3
O0013487,S0019,C021367,Fashion,2025-04-26,50.09,1
O0006664,S0011,C013865,Toys,2024-03-16,49.16,2
O0014045,S0020,C020841,Toys,2024-07-16,45.74,1
O0032711,S0046,C004769,Sports,2024-07-21,56.89,1
O0007531,S0012,C019612,Fashion,2024-01-13,72.48,3
O0001300,S0003,C002015,Automotive,2024-07-14,27.19,4
O0040429,S0057,C006721,Beauty,2024-10-12,23.41,3
O0027047,S0037,C018678,Grocery,2024-07-07,35.43,1
O0022623,S0031,C016268,Home & Kitchen,2025-03-09,$28.34,2
O0021224,S0029,C000231,Toys,2025-06-18,$58.65,4
O0006943,S0011,C016388,Toys,2024-10-01,$61.99,4
O0012160,S0017,C015996,Fashion,2025-09-14,$64.62,3
O0019505,S0028,C013014,Beauty,2024-01-23,15.59,1
O0005160,S0009,C004063,Electronics,2024-05-08,54.12,4
O0001412,S0003,C022758,Automotive,2024-09-17,$56.63,4
O0014943,S0021,C015069,Beauty,2025-10-31,68.52,2
O0000413,S0001,C012323,Electronics,2025-09-11,$33.57,3
O0017177,S0024,C000981,Grocery,2025-01-27,33.31,1
O0026814,S0036,C001101,Home & Kitchen,2025-11-12,49.5,3
O0008680,S0013,C008363,Pet Supplies,2025-01-14,25.4,2
O0001507,S0003,C022215,Automotive,12/11/2024,58.44,4
O0011526,S0017,C015852,Fashion,2024-04-02,75.13,4
O0026961,S0037,C000840,Grocery,2024-03-14,105.43,2
O0028875,S0040,C008818,Electronics,2024-12-02,52.79,3
O0031478,S0045,C015127,Automotive,01/03/2024,77.71,4
O0035728,S0050,C011361,Fashion,2025-03-30,$32.27,2
O0011689,S0017,C014189,Fashion,2024-08-06,28.41,3
O0010880,S0016,C013018,Pet Supplies,2024-11-20,44.42,4
O0023548,S0032,C014805,Automotive,27-Aug-2025,72.3,3
O0028884,S0040,C006617,Electronics,2025-01-06,70.75,2
O0039990,S0056,C014476,Automotive,2025-06-20,78.94,1
O0011250,S0016,C022942,Pet Supplies,2025-09-09,62.04,1
O0028304,S0039,C006958,Automotive,06/03/2024,40.52,2
O0015138,S0022,C015953,Fashion,2024-04-07,85.49,3
O0017182,S0024,C011261,Grocery,2025-01-23,56.9,4
O0021310,S0029,C019345,Toys,2025-09-10,68.79,3
O0004759,S0008,C011653,Pet Supplies,09/14/2024,36.82,3
O0033122,S0046,C015069,Sports,2025-05-19,45.84,1
O0024737,S0034,C005914,Beauty,11/09/2024,35.03,4
O0010442,S0015,C006501,Grocery,2025-12-21,$85.41,4
O0020136,S0028,C006082,Beauty,2025-02-28,23.0,4
O0009302,S0014,C008740,Books,2024-12-29,62.15,2
O0019831,S0028,C013825,Beauty,2024-08-18,86.5,1
O0042432,S0059,C008052,Toys,2025-09-04,$62.86,4
O0003622,S0006,C008862,Automotive,2024-09-14,30.31,4
O0023999,S0033,C020705,Grocery,2024-11-29,$51.09,1
O0013005,S0019,C012910,Fashion,2024-04-09,74.61,4
O0025395,S0035,C024950,Fashion,2024-09-05,$26.41,3
O0008897,S0013,C022933,Pet Supplies,14-Dec-2025,32.75,3
O0036115,S0051,C014077,Sports,2024-04-02,41.73,4
O0014833,S0021,C017949,Beauty,2025-05-02,56.92,1
O0020220,S0028,C015950,Beauty,23-Apr-2025,40.03,1
O0000380,S0001,C016002,Electronics,2025-07-18,71.39,2
O0001312,S0003,C007737,Automotive,2024-07-11,10.54,2
O0021505,S0030,C019633,Grocery,2024-03-09,86.27,2
O0004891,S0008,C009501,Pet Supplies,2025-03-12,28.73,3
O0021072,S0029,C004366,Toys,02/17/2025,29.5,1
O0038516,S0054,C021741,Automotive,2024-07-14,101.99,4
O0013124,S0019,,Fashion,2024-07-09,53.4,3
O0028225,S0039,C003367,Automotive,2024-01-05,50.61,4
O0010249,S0015,C008559,Grocery,2025-05-24,87.27,2
O0008263,S0012,C009841,Fashion,2025-07-27,18.57,3
O0016667,S0023,C024775,Automotive,2025-07-24,57.69,3
O0020024,S0028,C019657,Beauty,2024-12-07,85.5,1
O0004680,S0008,C014781,Pet Supplies,2024-05-10,103.55,2
O0022209,S0030,C004427,Grocery,2025-10-04,23.78,2
O0015783,S0022,C021806,Fashion,2025-07-03,26.6,1
O0034555,S0049,C015572,Pet Supplies,2024-01-24,$32.35,3
O0004143,S0006,C024547,Automotive,2025-11-12,35.62,1
O0018370,S0026,C022078,Electronics,2024-07-11,65.78,4
O0030924,S0044,C003716,Sports,2024-03-04,122.58,3
O0030559,S0043,C006699,Home & Kitchen,2024-05-28,$29.07,1
O0016507,S0023,C014190,Automotive,2025-02-23,62.52,1
O0025811,S0035,C004215,Fashion,2025-10-31,23.56,1
O0000257,S0001,C009376,Electronics,2025-01-07,38.51,3
O0042679,S0060,C019620,Books,2024-07-16,40.14,2
O0035668,S0050,C015586,Fashion,2025-01-07,$66.31,3
O0035311,S0049,C010252,Pet Supplies,2025-12-15,88.58,1
O0039979,S0056,C007653,Automotive,2025-05-06,47.08,3
O0021387,S0029,C004668,Toys,2025-12-30,39.04,4
O0007158,S0011,C004683,Toys,2025-04-23,30.63,4
O0028209,S0038,C017172,Grocery,2025-12-03,37.22,4
O0013165,S0019,C009795,Fashion,2024-08-02,96.13,2
O0022884,S0032,C001771,Automotive,2024-02-24,41.88,4
O0008322,S0012,C024810,Fashion,2025-09-30,28.9,2
O0005442,S0009,C019185,Electronics,2025-07-01,27.43,2
O0036699,S0051,C011209,Sports,20-Aug-2025,15.68,2
O0020726,S0029,C021059,Toys,2024-04-23,34.99,1
O0017073,S0024,C000434,Grocery,2024-08-23,58.49,3
O0032594,S0046,C006250,Sports,2024-04-01,$10.64,2
O0042707,S0060,C002352,Books,2024-08-21,33.5,4
O0025804,S0035,C009435,Fashion,2025-10-14,$53.98,4
O0027063,S0037,C016200,Grocery,2024-07-20,50.91,4
O0015964,S0022,C005107,Fashion,2025-12-20,$67.12,1
O0037591,S0052,C013619,Pet Supplies,2025-06-29,12.07,2
O0007410,S0011,C013744,Toys,2025-10-04,$43.15,3
O0001385,S0003,C019647,Automotive,2024-09-08,52.55,1
O0007418,S0011,C018451,Toys,2025-10-20,39.18,3
O0039435,S0055,C010520,Books,2025-01-27,38.35,4
O0012176,S0017,C006952,Fashion,21-Sep-2025,30.92,1
O0030389,S0042,C023515,Toys,2025-11-26,9.35,2
O0004549,S0007,C007581,Automotive,2025-11-25,$87.30,1
O0036835,S0051,C011673,Sports,2025-12-20,93.82,2
O0002541,S0004,C013899,Electronics,2025-10-15,$25.21,1
O0028684,S0040,C003826,Electronics,2024-05-18,63.41,1
O0003864,S0006,C009919,Automotive,2025-03-21,33.9,2
O0005446,S0009,C008254,Electronics,2025-07-21,70.47,3
O0032232,S0045,C003678,Automotive,2025-08-06,18.87,4
O0020269,S0028,C006992,Beauty,2025-05-03,58.51,3
O0025072,S0034,C009245,Beauty,09/21/2025,53.95,3
O0034382,S0048,C016741,Automotive,2025-06-30,46.69,2
O0020062,S0028,C003946,Beauty,2024-12-20,29.7,3
O0027247,S0037,C018227,Grocery,2025-02-01,16.51,4
O0022035,S0030,C012612,Grocery,2025-05-16,36.22,4
O0024574,S0034,C014150,Beauty,2024-05-18,20.17,2
O0027544,S0038,C009186,Grocery,02/29/2024,25.86,4
O0000416,S0001,C004561,Electronics,16-Sep-2025,120.64,3
O0024186,S0033,C007717,Grocery,2025-05-15,53.54,4
O0008071,S0012,C013183,Fashion,2025-02-19,116.35,3
O0011229,S0016,C011328,Pet Supplies,2025-08-25,30.01,1
O0010051,S0015,C024849,Grocery,2024-11-12,54.47,4
O0039285,S0055,C018895,Books,2024-05-12,$99.93,1
O0017184,S0024,C002367,Grocery,2025-01-10,15.53,3
O0018981,S0027,C021918,Toys,2024-07-30,60.8,3
O0033207,S0046,C001607,Sports,2025-08-29,$56.50,4
O0003270,S0006,C022241,Automotive,2024-01-29,53.41,4
O0015498,S0022,C005985,Fashion,2024-12-22,16.35,4
O0042401,S0059,C015178,Toys,08/05/2025,57.99,3
O0029932,S0042,C009970,Toys,2024-09-14,$31.26,3
O0020528,S0028,C008061,Beauty,2025-11-05,106.02,4
O0030943,S0044,C009708,Sports,2024-03-03,41.18,4
O0014342,S0020,C008970,Toys,2025-08-21,66.16,3
O0001775,S0003,C021756,Automotive,2025-06-25,55.87,4
O0030440,S0042,C003292,Toys,09-Dec-2025,25.4,3
O0030579,S0043,C005646,Home & Kitchen,2024-06-02,22.14,3
O0026450,S0036,C009857,Home & Kitchen,2025-02-10,116.76,4
O0003924,S0006,C020827,Automotive,2025-05-29,40.42,4
O0011751,S0017,C011031,Fashion,2024-10-30,85.44,1
O0036058,S0051,C008222,Sports,2024-02-05,47.04,2
O0036276,S0051,C023353,Sports,2024-09-26,41.97,3
O0032840,S0046,C001092,Sports,2024-10-28,$33.20,1
O0012899,S0019,C016511,Fashion,2024-02-29,46.17,4
O0002710,S0005,C022947,Beauty,2024-04-24,31.34,1
O0023088,S0032,C009068,Automotive,2024-08-31,$71.42,4
O0011008,S0016,C001337,Pet Supplies,03/24/2025,$15.50,2
O0039531,S0055,C001618,Books,2025-07-13,52.67,4
O0011390,S0016,C001248,Pet Supplies,2025-12-24,$29.79,4
O0037526,S0052,C014309,Pet Supplies,2025-05-01,40.68,4
O0028506,S0039,C020448,Automotive,2025-07-17,$157.34,3
O0039899,S0056,C017105,Automotive,2025-02-24,62.28,1
O0000573,S0002,C011268,Home & Kitchen,2024-04-29,63.14,4
O0040199,S0057,C011578,Beauty,2024-03-05,$34.71,3
O0032265,S0045,C002482,Automotive,2025-08-12,120.25,2
O0011609,S0017,C016802,Fashion,2024-06-05,46.8,2
O0040538,S0057,C010919,Beauty,04-Jan-2025,103.04,1
O0030765,S0043,C002443,Home & Kitchen,18-May-2025,18.89,1
O0030182,S0042,C013271,Toys,28-May-2025,44.26,4
O0033883,S0047,C023953,Home & Kitchen,2025-11-05,15.08,3
O0025144,S0034,C013245,Beauty,2025-11-01,56.48,3
O0018415,S0026,C023893,Electronics,10/26/2024,38.13,1
O0014230,S0020,C013255,Toys,2025-03-22,$56.29,2
O0007305,S0011,C007276,Toys,2025-07-08,37.67,2
O0037144,S0052,C000334,Pet Supplies,2024-07-11,$22.39,4
O0014533,S0021,C016928,Beauty,2024-03-27,47.17,4
O0005077,S0009,C013337,Electronics,2024-01-10,38.49,1
O0002774,S0005,C014267,Beauty,07/14/2024,30.71,1
O0016122,S0023,C006917,Automotive,2024-05-20,80.53,1
O0024150,S0033,C003861,Grocery,2025-04-19,41.18,2
O0010671,S0016,,Pet Supplies,2024-06-23,$81.33,4
O0014044,S0020,C000921,Toys,2024-07-25,$30.30,3
O0007123,S0011,C005122,Toys,2025-03-25,20.95,2
O0018440,S0026,C022311,Electronics,2024-11-22,84.1,1
O0004382,S0007,C017537,Automotive,01-Dec-2024,47.02,4
O0001650,S0003,C000563,Automotive,2025-03-28,8.83,3
O0040700,S0057,C024781,Beauty,2025-06-27,91.25,4
O0035871,S0050,C015289,Fashion,2025-07-05,48.91,2
O0011872,S0017,C016106,Fashion,01/19/2025,79.58,2
O0016879,S0023,C000006,Automotive,2025-12-17,43.86,4
O0006222,S0010,C018517,Toys,2025-04-22,$39.44,3
O0037743,S0052,C015076,Pet Supplies,2025-10-14,$40.73,1
O0014318,S0020,C008379,Toys,2025-06-26,80.3,2
O0001792,S0003,C003216,Automotive,2025-07-13,59.26,3
O0038231,S0053,C024613,Books,2025-11-08,47.24,3
O0008455,S0012,C004804,Fashion,2025-12-15,$51.89,3
O0024773,S0034,C009982,Beauty,2024-12-11,76.17,2
O0009770,S0015,C007654,Grocery,2024-03-14,$37.57,4
O0018483,S0026,C019724,Electronics,2025-01-19,42.14,3
O0033777,S0047,C015674,Home & Kitchen,2025-06-11,105.89,4
O0037088,S0052,C000293,Pet Supplies,2024-06-05,40.04,4
O0004214,S0007,C005565,Automotive,2024-02-04,62.71,3
O0004456,S0007,C016255,Automotive,2025-04-30,25.58,3
O0040622,S0057,C024014,Beauty,08-Apr-2025,37.32,2
O0012840,S0018,C003868,Sports,2025-12-05,34.96,4
O0029106,S0040,C011616,Electronics,15-Sep-2025,48.08,3
O0022917,S0032,C005452,Automotive,2024-03-13,23.03,3
O0025341,S0035,C008149,Fashion,2024-07-11,77.02,1
O0037252,S0052,C016684,Pet Supplies,2024-10-08,47.31,2
O0039307,S0055,C017121,Books,2024-07-29,$82.73,3
O0010694,S0016,C011648,Pet Supplies,2024-06-02,21.71,1
O0005966,S0010,C007094,Toys,2024-10-06,48.42,1
O0023676,S0032,C018307,Automotive,2025-11-16,46.42,3
O0038986,S0054,C013378,Automotive,2025-07-25,51.25,3
O0011338,S0016,C011820,Pet Supplies,2025-11-18,$83.27,4
O0006371,S0010,C006528,Toys,2025-08-30,37.5,1
O0031861,S0045,C003194,Automotive,11/01/2024,27.52,1
O0032649,S0046,C009680,Sports,2024-05-29,58.24,3
O0036956,S0052,C007879,Pet Supplies,2024-03-16,35.23,1
O0009427,S0014,C022637,Books,04/30/2025,48.59,3
O0027023,S0037,C017061,Grocery,25-Jun-2024,23.92,4
O0009541,S0014,C011342,Books,2025-08-07,$83.84,1
O0042239,S0059,C005307,Toys,2025-02-14,$78.12,1
O0013683,S0019,C001889,Fashion,09/21/2025,19.55,1
O0035168,S0049,C008530,Pet Supplies,2025-08-03,98.79,3
O0015260,S0022,C020985,Fashion,2024-06-04,77.26,4
O0036920,S0052,C021568,Pet Supplies,02/03/2024,48.86,4
O0026588,S0036,C006819,Home & Kitchen,07-May-2025,81.04,1
O0010759,S0016,C014360,Pet Supplies,2024-08-12,102.82,3
O0010941,S0016,C010301,Pet Supplies,2025-01-30,98.21,3
O0005197,S0009,C022590,Electronics,2024-07-04,$64.30,4
O0019080,S0027,C023141,Toys,2024-11-02,29.46,4
O0015181,S0022,C019521,Fashion,2024-05-03,109.08,4
O0021144,S0029,C001549,Toys,2025-04-15,33.46,4
O0009033,S0014,C012326,Books,2024-05-12,32.34,4
O0042485,S0059,C008773,Toys,2025-10-14,52.16,1
O0029522,S0041,C016792,Automotive,2025-09-30,45.58,4
O0016249,S0023,C011452,Automotive,2024-08-25,38.52,1
O0012133,S0017,C001848,Fashion,2025-08-24,70.41,4
O0026412,S0036,,Home & Kitchen,2025-01-13,30.48,4
O0000236,S0001,C009234,Electronics,12/25/2024,$38.62,4
O0000601,S0002,C009837,Home & Kitchen,2024-05-17,37.89,2
O0031960,S0045,C019008,Automotive,28-Jan-2025,76.24,1
O0000390,S0001,C020865,Electronics,2025-07-02,53.5,1
O0028401,S0039,C008433,Automotive,2024-12-15,20.24,3
O0014799,S0021,C006070,Beauty,2025-03-19,46.09,4
O0032575,S0046,C015856,Sports,2024-03-22,29.62,4
O0018340,S0026,C012898,Electronics,2024-06-29,41.05,1
O0022518,S0031,C001049,Home & Kitchen,2024-09-18,39.06,2
O0002649,S0005,C009061,Beauty,2024-02-02,51.2,3
O0013048,S0019,C015027,Fashion,2024-05-20,16.86,2
O0036558,S0051,C022296,Sports,2025-04-08,$89.23,2
O0021915,S0030,C018435,Grocery,2025-02-04,$30.19,1
O0009469,S0014,C000356,Books,2025-06-02,40.42,2
O0019687,S0028,C007948,Beauty,2024-05-04,28.34,4
O0002778,S0005,C010499,Beauty,2024-07-03,$37.96,2
O0017225,S0024,C005969,Grocery,03/31/2025,52.71,1
O0022568,S0031,C013576,Home & Kitchen,2024-12-24,21.42,4
O0032533,S0046,C008515,Sports,2024-03-24,28.23,4
O0027000,S0037,C013373,Grocery,2024-05-01,$22.21,1
O0024534,S0034,C020993,Beauty,2024-04-25,75.96,1
O0006731,S0011,C024669,Toys,2024-05-15,125.85,4
O0039895,S0056,C010971,Automotive,2025-02-15,59.27,2
O0020546,S0028,C016961,Beauty,07-Nov-2025,36.88,1
O0034210,S0048,C006110,Automotive,2024-12-16,48.21,2
O0029949,S0042,C017454,Toys,2024-10-05,43.44,1
O0032122,S0045,C000247,Automotive,2025-05-10,41.24,4
O0000426,S0001,C003199,Electronics,2025-09-16,29.24,4
O0004879,S0008,C001988,Pet Supplies,2025-02-14,80.62,1
O0042113,S0059,C019421,Toys,2024-10-27,96.08,3
O0016270,S0023,C002650,Automotive,2024-08-12,46.38,2
O0012074,S0017,C004801,Fashion,2025-06-04,50.31,3
O0042617,S0060,C017925,Books,2024-04-11,43.94,1
O0037691,S0052,C016194,Pet Supplies,2025-08-06,12.84,4
O0034475,S0048,C011929,Automotive,2025-09-01,94.67,2
O0023607,S0032,C009801,Automotive,2025-09-01,43.63,1
O0042321,S0059,C012848,Toys,2025-05-08,40.13,3
O0018435,S0026,C006319,Electronics,2024-11-09,$38.71,1
O0036414,S0051,C023934,Sports,2024-12-31,85.48,3
O0026135,S0036,C009074,Home & Kitchen,2024-07-04,36.14,3
O0028705,S0040,C000856,Electronics,2024-05-20,24.06,4
O0010104,S0015,C021212,Grocery,2025-01-17,53.28,4
O0020389,S0028,C016830,Beauty,2025-08-21,23.67,2
O0000946,S0002,C010981,Home & Kitchen,2025-06-29,26.88,4
O0014222,S0020,C006665,Toys,2025-03-02,31.3,4
O0040432,S0057,C023718,Beauty,2024-10-22,$60.77,3
O0018421,S0026,C017952,Electronics,2024-10-01,76.3,3
O0011228,S0016,C015428,Pet Supplies,08/19/2025,33.16,3
O0031562,S0045,C013420,Automotive,2024-04-15,$27.29,3
O0031270,S0044,C016917,Sports,2025-06-03,81.14,1
O0003695,S0006,C003475,Automotive,2024-11-28,37.56,1
O0007269,S0011,C020963,Toys,02-Jul-2025,33.72,1
O0035916,S0050,C013178,Fashion,06-Sep-2025,32.05,4
O0014287,S0020,C005176,Toys,11-May-2025,36.81,3
O0000034,S0001,C005325,Electronics,2024-02-08,37.5,2
O0022998,S0032,C011375,Automotive,2024-05-30,100.47,4
O0034675,S0049,C009903,Pet Supplies,2024-05-03,77.01,1
O0017716,S0025,C001094,Automotive,2024-10-04,88.87,2
O0011023,S0016,C018018,Pet Supplies,2025-03-07,44.74,1
O0041331,S0058,C021754,Beauty,2024-11-12,$24.15,1
O0020575,S0028,C019012,Beauty,2025-12-13,24.08,2
O0026738,S0036,C009670,Home & Kitchen,2025-09-14,24.38,2
O0041611,S0058,C018326,Beauty,2025-07-29,38.18,2
O0009395,S0014,C002620,Books,2025-03-22,115.05,2
O0042297,S0059,,Toys,2025-04-21,$106.10,4
O0042509,S0059,C003454,Toys,2025-11-04,43.3,3
O0038841,S0054,C011200,Automotive,2025-03-17,75.52,2
O0030398,S0042,C002381,Toys,2025-11-17,27.04,4
O0016020,S0023,C010340,Automotive,2024-02-22,62.56,3
O0006779,S0011,C003543,Toys,2024-06-17,33.66,1
O0009111,S0014,C018426,Books,2024-07-12,52.9,2
O0003728,S0006,C010628,Automotive,2024-11-17,68.27,4
O0000250,S0001,C016634,Electronics,2025-01-17,157.89,1
O0005626,S0010,C010517,Toys,2024-02-10,70.72,4
O0000132,S0001,C018737,Electronics,07/08/2024,35.91,4
O0028640,S0040,C009828,Electronics,2024-03-04,52.44,4
O0007435,S0011,C017749,Toys,2025-10-29,58.8,2
O0006181,S0010,C003498,Toys,2025-03-18,109.76,3
O0002033,S0004,C000882,Electronics,2024-02-19,27.2,2
O0000057,S0001,C014958,Electronics,2024-03-04,106.75,2
O0001287,S0003,C001530,Automotive,06/25/2024,10.67,3
O0016109,S0023,C006272,Automotive,2024-04-17,34.49,4
O0033838,S0047,C019154,Home & Kitchen,02-Aug-2025,59.38,1
O0011051,S0016,C017737,Pet Supplies,2025-04-09,45.13,3
O0032800,S0046,C022683,Sports,2024-09-21,$93.71,1
O0008459,S0012,C020267,Fashion,2025-12-13,35.36,2
O0032820,S0046,C007665,Sports,2024-09-09,130.93,2
O0026731,S0036,C010043,Home & Kitchen,2025-09-24,34.82,3
O0026547,S0036,C024494,Home & Kitchen,2025-05-21,$56.51,1
O0026248,S0036,C004289,Home & Kitchen,2024-10-18,$55.44,2
O0019395,S0027,C002606,Toys,2025-09-11,56.71,3
O0038699,S0054,C011340,Automotive,2024-12-05,54.25,1
O0006996,S0011,C008457,Toys,03-Dec-2024,73.17,2
O0020634,S0029,C015145,Toys,2024-01-18,22.81,3
O0002770,S0005,C005591,Beauty,07/07/2024,27.54,2
O0001169,S0003,C012007,Automotive,2024-03-27,52.98,3
O0036751,S0051,C017400,Sports,2025-10-11,$42.33,3
O0001502,S0003,C011837,Automotive,2024-12-31,59.86,4
O0009005,S0014,C010076,Books,04/14/2024,$19.24,4
O0036330,S0051,C001917,Sports,2024-10-07,55.59,3
O0006081,S0010,C020351,Toys,2025-01-26,$75.89,1
O0003889,S0006,C009032,Automotive,2025-03-21,$23.91,1
O0037705,S0052,C011470,Pet Supplies,2025-09-04,$107.63,1
O0023227,S0032,C013060,Automotive,2024-12-11,54.38,3
O0012364,S0018,C000903,Sports,2024-04-21,$34.88,4
O0015441,S0022,C017579,Fashion,2024-11-16,49.82,3
O0009656,S0014,C016285,Books,2025-11-11,43.51,1
O0040285,S0057,C017741,Beauty,2024-05-15,48.55,3
O0024281,S0033,C019151,Grocery,2025-08-24,60.46,4
O0002755,S0005,C012935,Beauty,2024-06-04,23.08,2
O0018276,S0026,C005041,Electronics,2024-03-17,144.36,4
O0001442,S0003,C023320,Automotive,2024-10-23,$20.42,3
O0041745,S0058,C002872,Beauty,2025-10-30,69.1,4
O0023014,S0032,C024824,Automotive,2024-06-25,42.74,3
O0026972,S0037,C008175,Grocery,2024-04-24,18.84,1
O0013784,S0019,C011953,Fashion,2025-11-27,18.53,2
O0029659,S0042,C011163,Toys,19-Mar-2024,$23.65,2
O0023265,S0032,C019379,Automotive,01/08/2025,103.61,2
O0026853,S0036,C021522,Home & Kitchen,2025-12-22,28.35,2
O0003600,S0006,C004671,Automotive,2024-08-16,25.61,2
O0008838,S0013,C006427,Pet Supplies,2025-10-18,$103.39,4
O0028917,S0040,C016627,Electronics,2025-02-15,19.9,4
O0003057,S0005,C013722,Beauty,2025-05-06,15.27,3
O0018842,S0027,C016558,Toys,2024-03-24,$30.68,2
O0013763,S0019,C004822,Fashion,10/18/2025,48.35,1
O0017112,S0024,C015224,Grocery,2024-10-01,40.88,1
O0015760,S0022,C013166,Fashion,2025-07-19,27.48,2
O0038981,S0054,C005376,Automotive,2025-07-11,12.0,4
O0041209,S0058,C017441,Beauty,2024-08-03,94.19,4
O0010705,S0016,C022874,Pet Supplies,2024-06-03,48.96,2
O0006720,S0011,C000585,Toys,04/13/2024,45.07,1
O0003529,S0006,C008713,Automotive,2024-06-26,$41.64,2
O0028967,S0040,C020450,Electronics,2025-04-22,51.12,4
O0023440,S0032,C012150,Automotive,2025-05-23,55.05,4
O0039214,S0055,C010509,Books,2024-01-02,69.2,1
O0030840,S0043,C017319,Home & Kitchen,11/01/2025,55.39,1
O0028482,S0039,C008518,Automotive,2025-06-17,22.92,4
O0032893,S0046,C003617,Sports,2024-11-12,34.67,4
O0011130,S0016,C023144,Pet Supplies,2025-06-17,$62.07,3
O0024502,S0034,C001542,Beauty,2024-03-11,$42.98,1
O0031258,S0044,C003712,Sports,2025-05-11,111.75,2
O0026441,S0036,C009001,Home & Kitchen,2025-02-06,48.6,4
O0026651,S0036,C006318,Home & Kitchen,07/23/2025,49.51,3
O0015967,S0022,C014984,Fashion,2025-12-21,34.35,4
