review_id,seller_id,category,review_date,rating,review_text,sentiment_score,sentiment_category
REV04891,FreshCart,Grocery,2025-11-07,4,"Very fast shipping, eggs arrived undamaged and fresh.",0.54,Positive
REV04892,FreshCart,Grocery,2025-11-10,5,"Excellent quality olive oil, great flavor.",0.76,Positive
REV04893,FreshCart,Grocery,2025-11-08,5,"Great coffee beans, wonderful aroma.",0.6,Positive
REV04894,FreshCart,Grocery,2025-11-14,5,"Great coffee beans, wonderful aroma.",0.65,Positive
REV04895,FreshCart,Grocery,2025-11-15,5,"Very fast shipping, eggs arrived undamaged and fresh.",0.55,Positive
REV04896,FreshCart,Grocery,2025-11-15,4,"Excellent quality olive oil, great flavor.",0.8,Positive
REV04897,FreshCart,Grocery,2025-11-21,5,"Super fresh organic apples, delicious!",0.57,Positive
REV04898,FreshCart,Grocery,2025-11-24,4,"Highly recommend these snacks, kids love them.",0.58,Positive
REV04899,FreshCart,Grocery,2025-11-23,4,"Excellent quality olive oil, great flavor.",0.75,Positive
REV04900,FreshCart,Grocery,2025-12-01,5,"Super fresh organic apples, delicious!",0.37,Positive
REV04901,FreshCart,Grocery,2025-12-01,5,"Very fast shipping, eggs arrived undamaged and fresh.",0.81,Positive
REV04902,FreshCart,Grocery,2025-12-01,4,"Excellent quality olive oil, great flavor.",0.87,Positive
REV04903,FreshCart,Grocery,2025-12-08,4,"Great coffee beans, wonderful aroma.",0.31,Positive
REV04904,FreshCart,Grocery,2025-12-07,4,"Great coffee beans, wonderful aroma.",0.51,Positive
REV04905,FreshCart,Grocery,2025-12-06,4,"Excellent quality olive oil, great flavor.",0.68,Positive
REV04906,FreshCart,Grocery,2025-12-13,4,"Very fast shipping, eggs arrived undamaged and fresh.",0.41,Positive
REV04907,FreshCart,Grocery,2025-12-10,4,"Highly recommend these snacks, kids love them.",0.84,Positive
REV04908,FreshCart,Grocery,2025-12-11,5,"Great coffee beans, wonderful aroma.",0.46,Positive
REV04909,FreshCart,Grocery,2025-12-17,5,"Very fast shipping, eggs arrived undamaged and fresh.",0.77,Positive
REV04910,FreshCart,Grocery,2025-12-17,5,"Great coffee beans, wonderful aroma.",0.57,Positive
REV04911,FreshCart,Grocery,2025-12-20,3,"It does what it says, but feels a bit lightweight.",0.18,Neutral
REV04912,FreshCart,Grocery,2025-12-29,5,"Very fast shipping, eggs arrived undamaged and fresh.",0.78,Positive
REV04913,FreshCart,Grocery,2025-12-26,5,"Super fresh organic apples, delicious!",0.86,Positive
REV04914,FreshCart,Grocery,2025-12-26,5,"Very fast shipping, eggs arrived undamaged and fresh.",0.67,Positive
REV04915,FreshCart,Grocery,2026-01-02,4,"Excellent quality olive oil, great flavor.",0.71,Positive
REV04916,FreshCart,Grocery,2025-12-31,5,"Super fresh organic apples, delicious!",0.48,Positive
REV04917,FreshCart,Grocery,2026-01-01,4,"Highly recommend these snacks, kids love them.",0.66,Positive
REV04918,FreshCart,Grocery,2026-01-07,5,"Super fresh organic apples, delicious!",0.34,Positive
REV04919,FreshCart,Grocery,2026-01-11,5,"Excellent quality olive oil, great flavor.",0.39,Positive
REV04920,FreshCart,Grocery,2026-01-11,4,"Very fast shipping, eggs arrived undamaged and fresh.",0.46,Positive
REV04921,FreshCart,Grocery,2026-01-18,4,"Super fresh organic apples, delicious!",0.86,Positive
REV04922,FreshCart,Grocery,2026-01-19,5,"Very fast shipping, eggs arrived undamaged and fresh.",0.47,Positive
REV04923,FreshCart,Grocery,2026-01-16,5,"Great coffee beans, wonderful aroma.",0.43,Positive
REV04924,FreshCart,Grocery,2026-01-25,5,"Very fast shipping, eggs arrived undamaged and fresh.",0.6,Positive
REV04925,FreshCart,Grocery,2026-01-21,5,"Super fresh organic apples, delicious!",0.59,Positive
REV04926,FreshCart,Grocery,2026-01-23,4,"Excellent quality olive oil, great flavor.",0.3,Positive
REV04927,FreshCart,Grocery,2026-01-29,4,"Highly recommend these snacks, kids love them.",0.38,Positive
REV04928,FreshCart,Grocery,2026-02-02,4,"Very fast shipping, eggs arrived undamaged and fresh.",0.35,Positive
REV04929,FreshCart,Grocery,2026-02-01,4,"Great coffee beans, wonderful aroma.",0.6,Positive
REV04930,FreshCart,Grocery,2026-02-07,5,"Highly recommend these snacks, kids love them.",0.7,Positive
REV04931,FreshCart,Grocery,2026-02-05,5,"Great coffee beans, wonderful aroma.",0.88,Positive
REV04932,FreshCart,Grocery,2026-02-04,3,"Took a bit long to ship, but works fine.",0.16,Neutral
REV04933,FreshCart,Grocery,2026-02-16,4,"Great coffee beans, wonderful aroma.",0.34,Positive
REV04934,FreshCart,Grocery,2026-02-16,5,"Excellent quality olive oil, great flavor.",0.83,Positive
REV04935,FreshCart,Grocery,2026-02-12,5,"Excellent quality olive oil, great flavor.",0.89,Positive
REV04936,FreshCart,Grocery,2026-02-23,4,"Great coffee beans, wonderful aroma.",0.63,Positive
REV04937,FreshCart,Grocery,2026-02-18,4,"Very fast shipping, eggs arrived undamaged and fresh.",0.33,Positive
REV04938,FreshCart,Grocery,2026-02-23,5,"Very fast shipping, eggs arrived undamaged and fresh.",0.64,Positive
REV04939,FreshCart,Grocery,2026-03-02,4,"Excellent quality olive oil, great flavor.",0.88,Positive
REV04940,FreshCart,Grocery,2026-02-28,4,"Great coffee beans, wonderful aroma.",0.44,Positive
REV04941,FreshCart,Grocery,2026-02-26,5,"Highly recommend these snacks, kids love them.",0.37,Positive
REV04942,FreshCart,Grocery,2026-03-07,5,"Very fast shipping, eggs arrived undamaged and fresh.",0.85,Positive
REV04943,FreshCart,Grocery,2026-03-06,5,"Great coffee beans, wonderful aroma.",0.3,Positive
REV04944,FreshCart,Grocery,2026-03-07,4,"Very fast shipping, eggs arrived undamaged and fresh.",0.45,Positive
REV04945,FreshCart,Grocery,2026-03-13,5,"Excellent quality olive oil, great flavor.",0.33,Positive
REV04946,FreshCart,Grocery,2026-03-13,5,"Super fresh organic apples, delicious!",0.73,Positive
REV04947,FreshCart,Grocery,2026-03-13,5,"Highly recommend these snacks, kids love them.",0.63,Positive
REV04948,FreshCart,Grocery,2026-03-18,5,"Super fresh organic apples, delicious!",0.79,Positive
REV04949,FreshCart,Grocery,2026-03-18,5,"Excellent quality olive oil, great flavor.",0.55,Positive
REV04950,FreshCart,Grocery,2026-03-22,5,"Excellent quality olive oil, great flavor.",0.54,Positive
REV04951,FreshCart,Grocery,2026-03-30,5,"Super fresh organic apples, delicious!",0.33,Positive
REV04952,FreshCart,Grocery,2026-03-29,5,"Very fast shipping, eggs arrived undamaged and fresh.",0.64,Positive
REV04953,FreshCart,Grocery,2026-03-25,5,"Highly recommend these snacks, kids love them.",0.77,Positive
REV04954,FreshCart,Grocery,2026-04-06,5,"Great coffee beans, wonderful aroma.",0.56,Positive
REV04955,FreshCart,Grocery,2026-04-04,4,"Excellent quality olive oil, great flavor.",0.84,Positive
REV04956,FreshCart,Grocery,2026-04-05,4,"Highly recommend these snacks, kids love them.",0.31,Positive
REV04957,FreshCart,Grocery,2026-04-13,5,"Great coffee beans, wonderful aroma.",0.44,Positive
REV04958,FreshCart,Grocery,2026-04-11,5,"Super fresh organic apples, delicious!",0.31,Positive
REV04959,FreshCart,Grocery,2026-04-12,4,"Super fresh organic apples, delicious!",0.31,Positive
REV04960,FreshCart,Grocery,2026-04-20,4,"Super fresh organic apples, delicious!",0.65,Positive
REV04961,FreshCart,Grocery,2026-04-20,5,"Highly recommend these snacks, kids love them.",0.85,Positive
REV04962,FreshCart,Grocery,2026-04-20,5,"Great coffee beans, wonderful aroma.",0.85,Positive
REV04963,FreshCart,Grocery,2026-04-27,5,"Excellent quality olive oil, great flavor.",0.77,Positive
REV04964,FreshCart,Grocery,2026-04-27,5,"Great coffee beans, wonderful aroma.",0.46,Positive
REV04965,FreshCart,Grocery,2026-04-22,3,"It does what it says, but feels a bit lightweight.",0.1,Neutral
REV04966,FreshCart,Grocery,2026-04-30,3,"Decent item, fits reasonably well.",0.17,Neutral
REV04967,FreshCart,Grocery,2026-04-30,4,"Great coffee beans, wonderful aroma.",0.69,Positive
REV04968,FreshCart,Grocery,2026-04-29,5,"Excellent quality olive oil, great flavor.",0.39,Positive
REV04969,FreshCart,Grocery,2026-05-10,5,"Excellent quality olive oil, great flavor.",0.55,Positive
REV04970,FreshCart,Grocery,2026-05-06,4,"Very fast shipping, eggs arrived undamaged and fresh.",0.34,Positive
REV04971,FreshCart,Grocery,2026-05-09,5,"Highly recommend these snacks, kids love them.",0.78,Positive
REV04972,FreshCart,Grocery,2026-05-15,4,"Excellent quality olive oil, great flavor.",0.76,Positive
REV04973,FreshCart,Grocery,2026-05-15,4,"Super fresh organic apples, delicious!",0.7,Positive
REV04974,FreshCart,Grocery,2026-05-17,4,"Excellent quality olive oil, great flavor.",0.38,Positive
REV04975,FreshCart,Grocery,2026-05-22,5,"Super fresh organic apples, delicious!",0.61,Positive
REV04976,FreshCart,Grocery,2026-05-23,5,"Very fast shipping, eggs arrived undamaged and fresh.",0.54,Positive
REV04977,FreshCart,Grocery,2026-05-22,4,"Very fast shipping, eggs arrived undamaged and fresh.",0.33,Positive
REV04978,FreshCart,Grocery,2026-06-01,5,"Super fresh organic apples, delicious!",0.45,Positive
REV04979,FreshCart,Grocery,2026-05-30,5,"Great coffee beans, wonderful aroma.",0.45,Positive
REV04980,FreshCart,Grocery,2026-05-29,5,"Excellent quality olive oil, great flavor.",0.33,Positive
REV04981,FreshCart,Grocery,2026-06-03,5,"Great coffee beans, wonderful aroma.",0.83,Positive
REV04982,FreshCart,Grocery,2026-06-07,4,"Highly recommend these snacks, kids love them.",0.61,Positive
REV04983,FreshCart,Grocery,2026-06-03,5,"Highly recommend these snacks, kids love them.",0.49,Positive
REV04984,FreshCart,Grocery,2026-06-14,4,"Super fresh organic apples, delicious!",0.47,Positive
REV04985,FreshCart,Grocery,2026-06-12,4,"Highly recommend these snacks, kids love them.",0.51,Positive
REV04986,FreshCart,Grocery,2026-06-12,3,"Took a bit long to ship, but works fine.",0.19,Neutral
REV04987,FreshCart,Grocery,2026-06-19,5,"Super fresh organic apples, delicious!",0.79,Positive
REV04988,FreshCart,Grocery,2026-06-20,5,"Excellent quality olive oil, great flavor.",0.59,Positive
REV04989,FreshCart,Grocery,2026-06-17,5,"Very fast shipping, eggs arrived undamaged and fresh.",0.34,Positive
REV04990,FreshCart,Grocery,2026-06-27,5,"Highly recommend these snacks, kids love them.",0.6,Positive
REV04991,FreshCart,Grocery,2026-06-24,4,"Excellent quality olive oil, great flavor.",0.61,Positive
REV04992,FreshCart,Grocery,2026-06-28,4,"Great coffee beans, wonderful aroma.",0.65,Positive
REV04993,OrganicBite,Grocery,2025-07-02,5,"Highly recommend these snacks, kids love them.",0.65,Positive
REV04994,OrganicBite,Grocery,2025-07-02,4,"Highly recommend these snacks, kids love them.",0.56,Positive
REV04995,OrganicBite,Grocery,2025-07-07,5,"Excellent quality olive oil, great flavor.",0.3,Positive
REV04996,OrganicBite,Grocery,2025-07-12,3,Average quality for the price.,-0.1,Neutral
REV04997,OrganicBite,Grocery,2025-07-11,5,"Highly recommend these snacks, kids love them.",0.7,Positive
REV04998,OrganicBite,Grocery,2025-07-11,5,"Very fast shipping, eggs arrived undamaged and fresh.",0.52,Positive
REV04999,OrganicBite,Grocery,2025-07-20,4,"Excellent quality olive oil, great flavor.",0.52,Positive
REV05000,OrganicBite,Grocery,2025-07-16,5,"Very fast shipping, eggs arrived undamaged and fresh.",0.4,Positive
REV05001,OrganicBite,Grocery,2025-07-21,5,"Highly recommend these snacks, kids love them.",0.61,Positive
REV05002,OrganicBite,Grocery,2025-07-24,4,"Excellent quality olive oil, great flavor.",0.51,Positive
REV05003,OrganicBite,Grocery,2025-07-28,5,"Very fast shipping, eggs arrived undamaged and fresh.",0.53,Positive
REV05004,OrganicBite,Grocery,2025-07-23,5,"Highly recommend these snacks, kids love them.",0.71,Positive
REV05005,OrganicBite,Grocery,2025-07-30,4,"Excellent quality olive oil, great flavor.",0.69,Positive
REV05006,OrganicBite,Grocery,2025-08-01,3,Average quality for the price.,0.11,Neutral
REV05007,OrganicBite,Grocery,2025-07-31,4,"Super fresh organic apples, delicious!",0.67,Positive
REV05008,OrganicBite,Grocery,2025-08-11,5,"Highly recommend these snacks, kids love them.",0.5,Positive
REV05009,OrganicBite,Grocery,2025-08-06,4,"Very fast shipping, eggs arrived undamaged and fresh.",0.66,Positive
REV05010,OrganicBite,Grocery,2025-08-11,4,"Excellent quality olive oil, great flavor.",0.3,Positive
REV05011,OrganicBite,Grocery,2025-08-18,4,"Highly recommend these snacks, kids love them.",0.87,Positive
REV05012,OrganicBite,Grocery,2025-08-13,4,"Very fast shipping, eggs arrived undamaged and fresh.",0.68,Positive
REV05013,OrganicBite,Grocery,2025-08-16,4,"Highly recommend these snacks, kids love them.",0.31,Positive
REV05014,OrganicBite,Grocery,2025-08-25,5,"Highly recommend these snacks, kids love them.",0.58,Positive
REV05015,OrganicBite,Grocery,2025-08-22,5,"Excellent quality olive oil, great flavor.",0.76,Positive
REV05016,OrganicBite,Grocery,2025-08-24,5,"Highly recommend these snacks, kids love them.",0.52,Positive
REV05017,OrganicBite,Grocery,2025-08-28,4,"Highly recommend these snacks, kids love them.",0.58,Positive
REV05018,OrganicBite,Grocery,2025-08-27,5,"Super fresh organic apples, delicious!",0.63,Positive
REV05019,OrganicBite,Grocery,2025-08-28,5,"Super fresh organic apples, delicious!",0.89,Positive
REV05020,OrganicBite,Grocery,2025-09-07,5,"Very fast shipping, eggs arrived undamaged and fresh.",0.89,Positive
REV05021,OrganicBite,Grocery,2025-09-08,5,"Super fresh organic apples, delicious!",0.37,Positive
REV05022,OrganicBite,Grocery,2025-09-03,5,"Excellent quality olive oil, great flavor.",0.58,Positive
REV05023,OrganicBite,Grocery,2025-09-13,4,"Very fast shipping, eggs arrived undamaged and fresh.",0.78,Positive
REV05024,OrganicBite,Grocery,2025-09-15,4,"Great coffee beans, wonderful aroma.",0.62,Positive
REV05025,OrganicBite,Grocery,2025-09-13,4,"Super fresh organic apples, delicious!",0.75,Positive
REV05026,OrganicBite,Grocery,2025-09-19,4,"Very fast shipping, eggs arrived undamaged and fresh.",0.6,Positive
REV05027,OrganicBite,Grocery,2025-09-17,5,"Highly recommend these snacks, kids love them.",0.89,Positive
REV05028,OrganicBite,Grocery,2025-09-18,5,"Highly recommend these snacks, kids love them.",0.61,Positive
REV05029,OrganicBite,Grocery,2025-09-29,3,Average quality for the price.,-0.01,Neutral
REV05030,OrganicBite,Grocery,2025-09-25,5,"Great coffee beans, wonderful aroma.",0.47,Positive
REV05031,OrganicBite,Grocery,2025-09-26,4,"Excellent quality olive oil, great flavor.",0.33,Positive
REV05032,OrganicBite,Grocery,2025-10-03,4,"Super fresh organic apples, delicious!",0.77,Positive
REV05033,OrganicBite,Grocery,2025-10-06,5,"Excellent quality olive oil, great flavor.",0.42,Positive
REV05034,OrganicBite,Grocery,2025-10-02,5,"Highly recommend these snacks, kids love them.",0.82,Positive
REV05035,OrganicBite,Grocery,2025-10-13,5,"Super fresh organic apples, delicious!",0.59,Positive
REV05036,OrganicBite,Grocery,2025-10-12,5,"Great coffee beans, wonderful aroma.",0.63,Positive
REV05037,OrganicBite,Grocery,2025-10-09,4,"Excellent quality olive oil, great flavor.",0.48,Positive
REV05038,OrganicBite,Grocery,2025-10-16,5,"Excellent quality olive oil, great flavor.",0.54,Positive
REV05039,OrganicBite,Grocery,2025-10-16,5,"Super fresh organic apples, delicious!",0.54,Positive
REV05040,OrganicBite,Grocery,2025-10-15,4,"Highly recommend these snacks, kids love them.",0.84,Positive
REV05041,OrganicBite,Grocery,2025-10-23,5,"Excellent quality olive oil, great flavor.",0.61,Positive
REV05042,OrganicBite,Grocery,2025-10-22,4,"Highly recommend these snacks, kids love them.",0.47,Positive
REV05043,OrganicBite,Grocery,2025-10-23,4,"Great coffee beans, wonderful aroma.",0.39,Positive
REV05044,OrganicBite,Grocery,2025-11-01,4,"Super fresh organic apples, delicious!",0.84,Positive
REV05045,OrganicBite,Grocery,2025-11-02,4,"Highly recommend these snacks, kids love them.",0.38,Positive
REV05046,OrganicBite,Grocery,2025-11-03,5,"Very fast shipping, eggs arrived undamaged and fresh.",0.49,Positive
REV05047,OrganicBite,Grocery,2025-11-06,5,"Excellent quality olive oil, great flavor.",0.82,Positive
REV05048,OrganicBite,Grocery,2025-11-08,4,"Very fast shipping, eggs arrived undamaged and fresh.",0.53,Positive
REV05049,OrganicBite,Grocery,2025-11-05,4,"Highly recommend these snacks, kids love them.",0.42,Positive
REV05050,OrganicBite,Grocery,2025-11-17,5,"Highly recommend these snacks, kids love them.",0.57,Positive
REV05051,OrganicBite,Grocery,2025-11-14,5,"Super fresh organic apples, delicious!",0.44,Positive
REV05052,OrganicBite,Grocery,2025-11-14,5,"Super fresh organic apples, delicious!",0.8,Positive
REV05053,OrganicBite,Grocery,2025-11-21,4,"Very fast shipping, eggs arrived undamaged and fresh.",0.55,Positive
REV05054,OrganicBite,Grocery,2025-11-20,4,"Highly recommend these snacks, kids love them.",0.73,Positive
REV05055,OrganicBite,Grocery,2025-11-19,5,"Very fast shipping, eggs arrived undamaged and fresh.",0.5,Positive
REV05056,OrganicBite,Grocery,2025-11-26,4,"Super fresh organic apples, delicious!",0.5,Positive
REV05057,OrganicBite,Grocery,2025-12-01,5,"Super fresh organic apples, delicious!",0.39,Positive
REV05058,OrganicBite,Grocery,2025-11-27,5,"Very fast shipping, eggs arrived undamaged and fresh.",0.49,Positive
REV05059,OrganicBite,Grocery,2025-12-05,4,"Highly recommend these snacks, kids love them.",0.71,Positive
REV05060,OrganicBite,Grocery,2025-12-03,4,"Great coffee beans, wonderful aroma.",0.78,Positive
REV05061,OrganicBite,Grocery,2025-12-04,5,"Highly recommend these snacks, kids love them.",0.83,Positive
REV05062,OrganicBite,Grocery,2025-12-12,4,"Highly recommend these snacks, kids love them.",0.56,Positive
REV05063,OrganicBite,Grocery,2025-12-12,5,"Very fast shipping, eggs arrived undamaged and fresh.",0.33,Positive
REV05064,OrganicBite,Grocery,2025-12-10,4,"Super fresh organic apples, delicious!",0.48,Positive
REV05065,OrganicBite,Grocery,2025-12-22,5,"Super fresh organic apples, delicious!",0.49,Positive
REV05066,OrganicBite,Grocery,2025-12-18,5,"Great coffee beans, wonderful aroma.",0.48,Positive
REV05067,OrganicBite,Grocery,2025-12-19,5,"Very fast shipping, eggs arrived undamaged and fresh.",0.8,Positive
REV05068,OrganicBite,Grocery,2025-12-29,4,"Very fast shipping, eggs arrived undamaged and fresh.",0.79,Positive
REV05069,OrganicBite,Grocery,2025-12-28,5,"Great coffee beans, wonderful aroma.",0.41,Positive
REV05070,OrganicBite,Grocery,2025-12-26,5,"Great coffee beans, wonderful aroma.",0.77,Positive
REV05071,OrganicBite,Grocery,2026-01-01,4,"Very fast shipping, eggs arrived undamaged and fresh.",0.73,Positive
REV05072,OrganicBite,Grocery,2026-01-03,5,"Great coffee beans, wonderful aroma.",0.64,Positive
REV05073,OrganicBite,Grocery,2025-12-31,5,"Super fresh organic apples, delicious!",0.71,Positive
REV05074,OrganicBite,Grocery,2026-01-07,4,"Great coffee beans, wonderful aroma.",0.51,Positive
